% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: walking
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1502159870.935	 166.778595	 159.351944	 20.000000	 -7.353708	 -38.424629	 -30.602295	 0
1502159870.959	 165.644638	 158.217987	 20.000000	 -7.651688	 -38.625397	 -30.637329	 0
1502159870.984	 164.064545	 156.637894	 20.000000	 -8.182213	 -38.798256	 -30.242188	 0
1502159871.010	 162.842377	 155.415726	 20.000000	 -8.519892	 -39.398315	 -29.447205	 0
1502159871.040	 162.006088	 154.579437	 20.000000	 -8.760412	 -39.740120	 -28.791718	 0
1502159871.045	 162.006088	 154.579437	 20.000000	 -8.760412	 -39.740120	 -28.791718	 0
1502159871.060	 161.134613	 153.707962	 20.000000	 -9.148724	 -39.794209	 -28.195709	 0
1502159871.083	 160.130951	 152.704300	 20.000000	 -9.257492	 -40.328659	 -27.668304	 0
1502159871.109	 159.732498	 152.305847	 20.000000	 -7.440821	 -41.131897	 -26.255920	 0
1502159871.133	 159.806580	 152.379929	 20.000000	 -7.117121	 -41.835953	 -25.400696	 0
1502159871.133	 159.806580	 152.379929	 20.000000	 -7.117121	 -41.835953	 -25.400696	 0
1502159871.159	 160.442093	 153.015442	 20.000000	 -7.313950	 -42.439457	 -24.829590	 0
1502159871.183	 161.664886	 154.238235	 20.000000	 -7.720716	 -42.306618	 -24.587372	 0
1502159871.209	 163.954987	 156.528336	 20.000000	 -5.259626	 -42.985420	 -24.567535	 0
1502159871.233	 165.162476	 157.735825	 20.000000	 -3.816936	 -42.901073	 -24.440826	 0
